time,header,pose
2022/10/11 14:19:13.459569255,"{'stamp': {'secs': 1665490753, 'nsecs': 457540113}, 'frame_id': 'map'}","{'position': {'x': 4.035264492034912, 'y': 9.949126243591309, 'z': 4.377930164337158}, 'orientation': {'x': 0.003339149063386711, 'y': -0.004666818667007718, 'z': -0.7070421390595948, 'w': 0.7071482425468192}}"
2022/10/11 14:19:13.496450883,"{'stamp': {'secs': 1665490753, 'nsecs': 489228881}, 'frame_id': 'map'}","{'position': {'x': 4.0352582931518555, 'y': 9.949235916137695, 'z': 4.374956130981445}, 'orientation': {'x': 0.003266236744142197, 'y': -0.004609393174321307, 'z': -0.7070499765624205, 'w': 0.7071409950998727}}"
2022/10/11 14:19:13.530452590,"{'stamp': {'secs': 1665490753, 'nsecs': 525976407}, 'frame_id': 'map'}","{'position': {'x': 4.035061359405518, 'y': 9.94958209991455, 'z': 4.371556282043457}, 'orientation': {'x': 0.0032419080109066965, 'y': -0.004613064683430406, 'z': -0.7070582831907452, 'w': 0.7071328570589421}}"
2022/10/11 14:19:13.558580130,"{'stamp': {'secs': 1665490753, 'nsecs': 556546300}, 'frame_id': 'map'}","{'position': {'x': 4.034770965576172, 'y': 9.950016021728516, 'z': 4.369076728820801}, 'orientation': {'x': 0.0031972963949385503, 'y': -0.0045989459830876375, 'z': -0.7070573100188811, 'w': 0.7071340831118972}}"
2022/10/11 14:19:13.593194723,"{'stamp': {'secs': 1665490753, 'nsecs': 588606406}, 'frame_id': 'map'}","{'position': {'x': 4.034374237060547, 'y': 9.950584411621094, 'z': 4.366795539855957}, 'orientation': {'x': 0.003140832624187985, 'y': -0.00459769425461409, 'z': -0.7070663957696697, 'w': 0.7071252502421997}}"
2022/10/11 14:19:13.705829637,"{'stamp': {'secs': 1665490753, 'nsecs': 624223627}, 'frame_id': 'map'}","{'position': {'x': 4.0338640213012695, 'y': 9.951278686523438, 'z': 4.364690780639648}, 'orientation': {'x': 0.0030976935137396883, 'y': -0.004626609462234467, 'z': -0.7070735633012111, 'w': 0.7071181670043553}}"
2022/10/11 14:19:13.708808790,"{'stamp': {'secs': 1665490753, 'nsecs': 657494514}, 'frame_id': 'map'}","{'position': {'x': 4.033250331878662, 'y': 9.9520902633667, 'z': 4.362722873687744}, 'orientation': {'x': 0.003067282916177808, 'y': -0.004652343735245162, 'z': -0.707070889916629, 'w': 0.7071207560952404}}"
2022/10/11 14:19:13.711172699,"{'stamp': {'secs': 1665490753, 'nsecs': 689440514}, 'frame_id': 'map'}","{'position': {'x': 4.032538890838623, 'y': 9.952999114990234, 'z': 4.36086893081665}, 'orientation': {'x': 0.003070807857974849, 'y': -0.0046295122441075915, 'z': -0.7070600371057099, 'w': 0.7071317774935536}}"
2022/10/11 14:19:13.726784114,"{'stamp': {'secs': 1665490753, 'nsecs': 725360041}, 'frame_id': 'map'}","{'position': {'x': 4.032376289367676, 'y': 9.9536714553833, 'z': 4.358877182006836}, 'orientation': {'x': 0.0030567101487382724, 'y': -0.004579980065893862, 'z': -0.7070500926103105, 'w': 0.7071420591637411}}"
2022/10/11 14:19:13.760161164,"{'stamp': {'secs': 1665490753, 'nsecs': 758124659}, 'frame_id': 'map'}","{'position': {'x': 4.033075332641602, 'y': 9.953657150268555, 'z': 4.3575663566589355}, 'orientation': {'x': 0.0030535167017829374, 'y': -0.004371249280368803, 'z': -0.707049940064649, 'w': 0.7071436447022518}}"
2022/10/11 14:19:13.793978095,"{'stamp': {'secs': 1665490753, 'nsecs': 791403400}, 'frame_id': 'map'}","{'position': {'x': 4.033586502075195, 'y': 9.953836441040039, 'z': 4.356359481811523}, 'orientation': {'x': 0.0031207474282848296, 'y': -0.004163570766649436, 'z': -0.707037755267717, 'w': 0.7071566724361541}}"
2022/10/11 14:19:13.827709838,"{'stamp': {'secs': 1665490753, 'nsecs': 826514751}, 'frame_id': 'map'}","{'position': {'x': 4.033936500549316, 'y': 9.954177856445312, 'z': 4.3554253578186035}, 'orientation': {'x': 0.003169112665630414, 'y': -0.004046631289687611, 'z': -0.7070341039676924, 'w': 0.7071608294983608}}"
2022/10/11 14:19:13.861487908,"{'stamp': {'secs': 1665490753, 'nsecs': 858590736}, 'frame_id': 'map'}","{'position': {'x': 4.034121990203857, 'y': 9.954671859741211, 'z': 4.354617595672607}, 'orientation': {'x': 0.00325284079639694, 'y': -0.003929121142750587, 'z': -0.7070265600162261, 'w': 0.7071687106246152}}"
2022/10/11 14:19:13.898948128,"{'stamp': {'secs': 1665490753, 'nsecs': 891175627}, 'frame_id': 'map'}","{'position': {'x': 4.03415584564209, 'y': 9.955296516418457, 'z': 4.354061126708984}, 'orientation': {'x': 0.0033277162573992656, 'y': -0.0038892262489232873, 'z': -0.707017083354961, 'w': 0.7071779344047893}}"
2022/10/11 14:19:13.930399379,"{'stamp': {'secs': 1665490753, 'nsecs': 926874410}, 'frame_id': 'map'}","{'position': {'x': 4.033994674682617, 'y': 9.956217765808105, 'z': 4.353391647338867}, 'orientation': {'x': 0.0033770314863566468, 'y': -0.003855957115447413, 'z': -0.7070154234626594, 'w': 0.7071795942970909}}"
2022/10/11 14:19:13.964768820,"{'stamp': {'secs': 1665490753, 'nsecs': 959418296}, 'frame_id': 'map'}","{'position': {'x': 4.033708572387695, 'y': 9.957076072692871, 'z': 4.352877616882324}, 'orientation': {'x': 0.0034683716919319137, 'y': -0.003847916863231389, 'z': -0.7070244994098811, 'w': 0.707170096881384}}"
2022/10/11 14:19:13.994013196,"{'stamp': {'secs': 1665490753, 'nsecs': 991582319}, 'frame_id': 'map'}","{'position': {'x': 4.0333051681518555, 'y': 9.958020210266113, 'z': 4.352440357208252}, 'orientation': {'x': 0.003522042534265092, 'y': -0.0038793168004394173, 'z': -0.7070200527218579, 'w': 0.7071741221009222}}"
2022/10/11 14:19:14.30396670,"{'stamp': {'secs': 1665490754, 'nsecs': 27446970}, 'frame_id': 'map'}","{'position': {'x': 4.032796382904053, 'y': 9.959053039550781, 'z': 4.352216720581055}, 'orientation': {'x': 0.0035086931785437746, 'y': -0.003864258521719885, 'z': -0.7070180591841551, 'w': 0.707176199932322}}"
2022/10/11 14:19:14.61519782,"{'stamp': {'secs': 1665490754, 'nsecs': 59653547}, 'frame_id': 'map'}","{'position': {'x': 4.032177925109863, 'y': 9.960165023803711, 'z': 4.3519487380981445}, 'orientation': {'x': 0.003476424394755042, 'y': -0.0038246524408183675, 'z': -0.7070189323678687, 'w': 0.7071758325107904}}"
2022/10/11 14:19:14.95135325,"{'stamp': {'secs': 1665490754, 'nsecs': 91022898}, 'frame_id': 'map'}","{'position': {'x': 4.031461238861084, 'y': 9.961363792419434, 'z': 4.351823329925537}, 'orientation': {'x': 0.0034795220543537395, 'y': -0.0037381224604143234, 'z': -0.7070381851840933, 'w': 0.707157001163051}}"
2022/10/11 14:19:14.133017520,"{'stamp': {'secs': 1665490754, 'nsecs': 126670932}, 'frame_id': 'map'}","{'position': {'x': 4.031785488128662, 'y': 9.961871147155762, 'z': 4.351166248321533}, 'orientation': {'x': 0.003462623545034955, 'y': -0.00370372496237281, 'z': -0.7070372050229112, 'w': 0.7071582342053241}}"
2022/10/11 14:19:14.160243298,"{'stamp': {'secs': 1665490754, 'nsecs': 158868542}, 'frame_id': 'map'}","{'position': {'x': 4.033396244049072, 'y': 9.961166381835938, 'z': 4.350438594818115}, 'orientation': {'x': 0.003427647978682286, 'y': -0.0035299959203446115, 'z': -0.7070615993867954, 'w': 0.7071349356595014}}"
2022/10/11 14:19:14.195997704,"{'stamp': {'secs': 1665490754, 'nsecs': 192339919}, 'frame_id': 'map'}","{'position': {'x': 4.034733295440674, 'y': 9.960677146911621, 'z': 4.349678993225098}, 'orientation': {'x': 0.0034175350605249654, 'y': -0.003354592240791644, 'z': -0.7070461236397341, 'w': 0.7071513386372298}}"
2022/10/11 14:19:14.229293566,"{'stamp': {'secs': 1665490754, 'nsecs': 227969981}, 'frame_id': 'map'}","{'position': {'x': 4.035811901092529, 'y': 9.960358619689941, 'z': 4.348977565765381}, 'orientation': {'x': 0.0034175493529987402, 'y': -0.0032737982447906774, 'z': -0.7070696252693645, 'w': 0.7071280898886906}}"
2022/10/11 14:19:14.328507582,"{'stamp': {'secs': 1665490754, 'nsecs': 259210889}, 'frame_id': 'map'}","{'position': {'x': 4.036652565002441, 'y': 9.96020793914795, 'z': 4.348290920257568}, 'orientation': {'x': 0.0034811324940787376, 'y': -0.0032548064694352054, 'z': -0.7070533796168899, 'w': 0.7071441669537711}}"
2022/10/11 14:19:14.330796177,"{'stamp': {'secs': 1665490754, 'nsecs': 291993417}, 'frame_id': 'map'}","{'position': {'x': 4.03740119934082, 'y': 9.960235595703125, 'z': 4.347433567047119}, 'orientation': {'x': 0.0035033684757654485, 'y': -0.0033349405729699005, 'z': -0.7070749711278851, 'w': 0.7071220696805938}}"
2022/10/11 14:19:14.332836769,"{'stamp': {'secs': 1665490754, 'nsecs': 326885250}, 'frame_id': 'map'}","{'position': {'x': 4.037787437438965, 'y': 9.960415840148926, 'z': 4.346731185913086}, 'orientation': {'x': 0.003483908853413406, 'y': -0.0034491719940102443, 'z': -0.7070738011000895, 'w': 0.7071227339462072}}"
2022/10/11 14:19:14.360201531,"{'stamp': {'secs': 1665490754, 'nsecs': 358263962}, 'frame_id': 'map'}","{'position': {'x': 4.038006782531738, 'y': 9.960707664489746, 'z': 4.345893383026123}, 'orientation': {'x': 0.0034428063355875166, 'y': -0.0036287328360949922, 'z': -0.7070576924454521, 'w': 0.7071382525449653}}"
2022/10/11 14:19:14.394203079,"{'stamp': {'secs': 1665490754, 'nsecs': 390766172}, 'frame_id': 'map'}","{'position': {'x': 4.038057804107666, 'y': 9.961109161376953, 'z': 4.345050811767578}, 'orientation': {'x': 0.0034244135579108445, 'y': -0.003862120639292782, 'z': -0.707050338844218, 'w': 0.7071443417407443}}"
2022/10/11 14:19:14.430541080,"{'stamp': {'secs': 1665490754, 'nsecs': 427327898}, 'frame_id': 'map'}","{'position': {'x': 4.037957668304443, 'y': 9.961621284484863, 'z': 4.344211101531982}, 'orientation': {'x': 0.0034224305363406977, 'y': -0.003975954152821254, 'z': -0.7070599798483518, 'w': 0.7071341106807312}}"
2022/10/11 14:19:14.461770266,"{'stamp': {'secs': 1665490754, 'nsecs': 458330259}, 'frame_id': 'map'}","{'position': {'x': 4.037714004516602, 'y': 9.96224308013916, 'z': 4.343357563018799}, 'orientation': {'x': 0.003421599329694528, 'y': -0.00415131084933948, 'z': -0.7070651454766173, 'w': 0.7071279335281014}}"
2022/10/11 14:19:14.491762779,"{'stamp': {'secs': 1665490754, 'nsecs': 490344605}, 'frame_id': 'map'}","{'position': {'x': 4.037203788757324, 'y': 9.96316146850586, 'z': 4.342212200164795}, 'orientation': {'x': 0.0034213720495212107, 'y': -0.004239166037378502, 'z': -0.7070665560609464, 'w': 0.7071261014752873}}"
2022/10/11 14:19:14.529500795,"{'stamp': {'secs': 1665490754, 'nsecs': 526001523}, 'frame_id': 'map'}","{'position': {'x': 4.037696838378906, 'y': 9.963043212890625, 'z': 4.3406171798706055}, 'orientation': {'x': 0.0034329380255558794, 'y': -0.004260415334176613, 'z': -0.707070839928985, 'w': 0.7071216490198546}}"
2022/10/11 14:19:14.562425713,"{'stamp': {'secs': 1665490754, 'nsecs': 558043549}, 'frame_id': 'map'}","{'position': {'x': 4.0389838218688965, 'y': 9.96216106414795, 'z': 4.338415622711182}, 'orientation': {'x': 0.0034178107231401036, 'y': -0.004162505447430678, 'z': -0.7070959867045683, 'w': 0.7070970923001504}}"
2022/10/11 14:19:14.645315595,"{'stamp': {'secs': 1665490754, 'nsecs': 589302266}, 'frame_id': 'map'}","{'position': {'x': 4.040003776550293, 'y': 9.961488723754883, 'z': 4.336400032043457}, 'orientation': {'x': 0.0034009420849886104, 'y': -0.004033266766863094, 'z': -0.7070971879754453, 'w': 0.7070968182599408}}"
2022/10/11 14:19:14.647008354,"{'stamp': {'secs': 1665490754, 'nsecs': 626262678}, 'frame_id': 'map'}","{'position': {'x': 4.040789604187012, 'y': 9.96100902557373, 'z': 4.334681987762451}, 'orientation': {'x': 0.0033588476319251328, 'y': -0.003935993445702188, 'z': -0.7071072707012019, 'w': 0.7070873255900632}}"
2022/10/11 14:19:14.662031106,"{'stamp': {'secs': 1665490754, 'nsecs': 656985076}, 'frame_id': 'map'}","{'position': {'x': 4.041350364685059, 'y': 9.960712432861328, 'z': 4.33308744430542}, 'orientation': {'x': 0.003287496639390983, 'y': -0.00384780347009892, 'z': -0.7071166464829663, 'w': 0.707078792745269}}"
2022/10/11 14:19:14.694929739,"{'stamp': {'secs': 1665490754, 'nsecs': 689014959}, 'frame_id': 'map'}","{'position': {'x': 4.041710376739502, 'y': 9.960588455200195, 'z': 4.331579685211182}, 'orientation': {'x': 0.0032541257607886257, 'y': -0.003914667922377279, 'z': -0.7071155060871013, 'w': 0.7070798488474371}}"
2022/10/11 14:19:14.728905912,"{'stamp': {'secs': 1665490754, 'nsecs': 725166408}, 'frame_id': 'map'}","{'position': {'x': 4.041899681091309, 'y': 9.960653305053711, 'z': 4.329855442047119}, 'orientation': {'x': 0.003239770663547007, 'y': -0.003961779023445958, 'z': -0.7071097217163976, 'w': 0.7070853803370496}}"
2022/10/11 14:19:14.758012219,"{'stamp': {'secs': 1665490754, 'nsecs': 756795087}, 'frame_id': 'map'}","{'position': {'x': 4.041862964630127, 'y': 9.960867881774902, 'z': 4.32877779006958}, 'orientation': {'x': 0.00326937623160691, 'y': -0.004031252135156563, 'z': -0.7071192883976101, 'w': 0.707075307893655}}"
2022/10/11 14:19:14.792242035,"{'stamp': {'secs': 1665490754, 'nsecs': 789408091}, 'frame_id': 'map'}","{'position': {'x': 4.041661739349365, 'y': 9.961228370666504, 'z': 4.327789306640625}, 'orientation': {'x': 0.0033484766054797145, 'y': -0.0041136104110284216, 'z': -0.7071067995968539, 'w': 0.7070868694637441}}"
2022/10/11 14:19:14.828226269,"{'stamp': {'secs': 1665490754, 'nsecs': 824934985}, 'frame_id': 'map'}","{'position': {'x': 4.041304111480713, 'y': 9.961711883544922, 'z': 4.3267998695373535}, 'orientation': {'x': 0.0033583413964141367, 'y': -0.004193227330749676, 'z': -0.7071085150390568, 'w': 0.7070847325530559}}"
2022/10/11 14:19:14.860083621,"{'stamp': {'secs': 1665490754, 'nsecs': 856877189}, 'frame_id': 'map'}","{'position': {'x': 4.0407915115356445, 'y': 9.96230411529541, 'z': 4.3258795738220215}, 'orientation': {'x': 0.003367521342219289, 'y': -0.004216063184744611, 'z': -0.7070908632982345, 'w': 0.7071021314127873}}"
2022/10/11 14:19:14.965679581,"{'stamp': {'secs': 1665490754, 'nsecs': 888807530}, 'frame_id': 'map'}","{'position': {'x': 4.040125370025635, 'y': 9.963003158569336, 'z': 4.325026035308838}, 'orientation': {'x': 0.0033982542973178265, 'y': -0.004152871229392114, 'z': -0.7070696094102749, 'w': 0.7071236381818379}}"
2022/10/11 14:19:14.968623095,"{'stamp': {'secs': 1665490754, 'nsecs': 924775666}, 'frame_id': 'map'}","{'position': {'x': 4.040099620819092, 'y': 9.962911605834961, 'z': 4.323045253753662}, 'orientation': {'x': 0.0034018844827590493, 'y': -0.004095679643483132, 'z': -0.7070644927175257, 'w': 0.7071290920493751}}"
2022/10/11 14:19:14.970534903,"{'stamp': {'secs': 1665490754, 'nsecs': 957230824}, 'frame_id': 'map'}","{'position': {'x': 4.041018009185791, 'y': 9.961739540100098, 'z': 4.320443153381348}, 'orientation': {'x': 0.0033155962396382247, 'y': -0.003931600459925562, 'z': -0.7070428071684328, 'w': 0.7071520420039235}}"
2022/10/11 14:19:14.996583231,"{'stamp': {'secs': 1665490754, 'nsecs': 994261803}, 'frame_id': 'map'}","{'position': {'x': 4.041696548461914, 'y': 9.960795402526855, 'z': 4.3180694580078125}, 'orientation': {'x': 0.003233967610501695, 'y': -0.0036961162008661255, 'z': -0.7070018066709844, 'w': 0.7071948126690092}}"
2022/10/11 14:19:15.30199056,"{'stamp': {'secs': 1665490755, 'nsecs': 24642417}, 'frame_id': 'map'}","{'position': {'x': 4.042172431945801, 'y': 9.96006965637207, 'z': 4.316076278686523}, 'orientation': {'x': 0.0032243428384609164, 'y': -0.003624791364896652, 'z': -0.7070019024068923, 'w': 0.7071950541078894}}"
2022/10/11 14:19:15.59147547,"{'stamp': {'secs': 1665490755, 'nsecs': 57873570}, 'frame_id': 'map'}","{'position': {'x': 4.042431354522705, 'y': 9.959538459777832, 'z': 4.314282417297363}, 'orientation': {'x': 0.003157310230958348, 'y': -0.0035731799352965465, 'z': -0.7070110174346146, 'w': 0.7071864448423493}}"
2022/10/11 14:19:15.93269341,"{'stamp': {'secs': 1665490755, 'nsecs': 90696921}, 'frame_id': 'map'}","{'position': {'x': 4.042487144470215, 'y': 9.959105491638184, 'z': 4.312111854553223}, 'orientation': {'x': 0.0030687156003344407, 'y': -0.00368235210616139, 'z': -0.7070269892174643, 'w': 0.7071703044721055}}"
2022/10/11 14:19:15.129391028,"{'stamp': {'secs': 1665490755, 'nsecs': 126114527}, 'frame_id': 'map'}","{'position': {'x': 4.042325496673584, 'y': 9.958932876586914, 'z': 4.310560703277588}, 'orientation': {'x': 0.003050534441819506, 'y': -0.0037537765881467274, 'z': -0.707027728027229, 'w': 0.7071693970749467}}"
2022/10/11 14:19:15.160920077,"{'stamp': {'secs': 1665490755, 'nsecs': 158224813}, 'frame_id': 'map'}","{'position': {'x': 4.042000770568848, 'y': 9.958897590637207, 'z': 4.309165954589844}, 'orientation': {'x': 0.002993382739012289, 'y': -0.003940606241287869, 'z': -0.707040447552012, 'w': 0.7071559189068907}}"
2022/10/11 14:19:15.192698253,"{'stamp': {'secs': 1665490755, 'nsecs': 189728739}, 'frame_id': 'map'}","{'position': {'x': 4.041536808013916, 'y': 9.959002494812012, 'z': 4.307922840118408}, 'orientation': {'x': 0.0028853621361172328, 'y': -0.004083650875295478, 'z': -0.7070391405006549, 'w': 0.7071568044897626}}"
2022/10/11 14:19:15.229969677,"{'stamp': {'secs': 1665490755, 'nsecs': 226815313}, 'frame_id': 'map'}","{'position': {'x': 4.040921211242676, 'y': 9.959239959716797, 'z': 4.306872367858887}, 'orientation': {'x': 0.002816366510333947, 'y': -0.004149783149558055, 'z': -0.7070587770270977, 'w': 0.7071369993759257}}"
2022/10/11 14:19:15.260324127,"{'stamp': {'secs': 1665490755, 'nsecs': 257539353}, 'frame_id': 'map'}","{'position': {'x': 4.040157794952393, 'y': 9.959611892700195, 'z': 4.306005954742432}, 'orientation': {'x': 0.0026871609010483723, 'y': -0.004273514278348769, 'z': -0.7070469329137612, 'w': 0.7071486749018682}}"
2022/10/11 14:19:15.294508182,"{'stamp': {'secs': 1665490755, 'nsecs': 291603405}, 'frame_id': 'map'}","{'position': {'x': 4.039263725280762, 'y': 9.960094451904297, 'z': 4.305243968963623}, 'orientation': {'x': 0.0025936871759033686, 'y': -0.004271181631383431, 'z': -0.7070400159326806, 'w': 0.7071559290577368}}"
2022/10/11 14:19:15.332241214,"{'stamp': {'secs': 1665490755, 'nsecs': 327035347}, 'frame_id': 'map'}","{'position': {'x': 4.039129257202148, 'y': 9.960007667541504, 'z': 4.303971767425537}, 'orientation': {'x': 0.002568751305790539, 'y': -0.00422974016635865, 'z': -0.7070397772360208, 'w': 0.7071565892228818}}"
2022/10/11 14:19:15.361065186,"{'stamp': {'secs': 1665490755, 'nsecs': 358605519}, 'frame_id': 'map'}","{'position': {'x': 4.040132522583008, 'y': 9.959146499633789, 'z': 4.302676677703857}, 'orientation': {'x': 0.0024607653999592478, 'y': -0.004064276660506754, 'z': -0.7070401313220261, 'w': 0.7071575838360289}}"
2022/10/11 14:19:15.393119757,"{'stamp': {'secs': 1665490755, 'nsecs': 390349862}, 'frame_id': 'map'}","{'position': {'x': 4.040854454040527, 'y': 9.958499908447266, 'z': 4.30150032043457}, 'orientation': {'x': 0.0023780862894349063, 'y': -0.003872116171891555, 'z': -0.7070255345132257, 'w': 0.7071735293439817}}"
2022/10/11 14:19:15.427287699,"{'stamp': {'secs': 1665490755, 'nsecs': 426244142}, 'frame_id': 'map'}","{'position': {'x': 4.04133415222168, 'y': 9.958036422729492, 'z': 4.300496578216553}, 'orientation': {'x': 0.0023424672633593907, 'y': -0.0037443931109295767, 'z': -0.7070187319336738, 'w': 0.7071810905668067}}"
2022/10/11 14:19:15.460131656,"{'stamp': {'secs': 1665490755, 'nsecs': 458145797}, 'frame_id': 'map'}","{'position': {'x': 4.041586399078369, 'y': 9.957736015319824, 'z': 4.299754619598389}, 'orientation': {'x': 0.002316398614374768, 'y': -0.003618573737504049, 'z': -0.7070230602277423, 'w': 0.7071775209160113}}"
2022/10/11 14:19:15.571628955,"{'stamp': {'secs': 1665490755, 'nsecs': 490132519}, 'frame_id': 'map'}","{'position': {'x': 4.04162073135376, 'y': 9.957596778869629, 'z': 4.29914665222168}, 'orientation': {'x': 0.0023502648419242234, 'y': -0.003681788165687882, 'z': -0.7070422047031055, 'w': 0.7071578706784659}}"
2022/10/11 14:19:15.573394004,"{'stamp': {'secs': 1665490755, 'nsecs': 526533746}, 'frame_id': 'map'}","{'position': {'x': 4.04140567779541, 'y': 9.957635879516602, 'z': 4.2986226081848145}, 'orientation': {'x': 0.002331506860158844, 'y': -0.003708836564264256, 'z': -0.7070296135430529, 'w': 0.7071704618385185}}"
2022/10/11 14:19:15.574354622,"{'stamp': {'secs': 1665490755, 'nsecs': 558413194}, 'frame_id': 'map'}","{'position': {'x': 4.041048049926758, 'y': 9.957840919494629, 'z': 4.298336505889893}, 'orientation': {'x': 0.0022859772331465696, 'y': -0.0037855634202531956, 'z': -0.7070191621330185, 'w': 0.707180660367462}}"
2022/10/11 14:19:15.592628291,"{'stamp': {'secs': 1665490755, 'nsecs': 590367238}, 'frame_id': 'map'}","{'position': {'x': 4.040542125701904, 'y': 9.958186149597168, 'z': 4.298187732696533}, 'orientation': {'x': 0.0022259683526734066, 'y': -0.003859934497900954, 'z': -0.7070017197739786, 'w': 0.7071978498454107}}"
2022/10/11 14:19:15.630719861,"{'stamp': {'secs': 1665490755, 'nsecs': 626924066}, 'frame_id': 'map'}","{'position': {'x': 4.039901256561279, 'y': 9.958647727966309, 'z': 4.298117637634277}, 'orientation': {'x': 0.0022300375815062948, 'y': -0.0038979021406461262, 'z': -0.7070211821925725, 'w': 0.707178218839423}}"
2022/10/11 14:19:15.660239773,"{'stamp': {'secs': 1665490755, 'nsecs': 658154881}, 'frame_id': 'map'}","{'position': {'x': 4.03912353515625, 'y': 9.959206581115723, 'z': 4.298122406005859}, 'orientation': {'x': 0.0023011543791497933, 'y': -0.003974870929423686, 'z': -0.7070168583488243, 'w': 0.707181868333595}}"
2022/10/11 14:19:15.693266891,"{'stamp': {'secs': 1665490755, 'nsecs': 690077599}, 'frame_id': 'map'}","{'position': {'x': 4.038208484649658, 'y': 9.95986557006836, 'z': 4.298190593719482}, 'orientation': {'x': 0.0023472626198303937, 'y': -0.00398865533611059, 'z': -0.7070293410702628, 'w': 0.7071691327310653}}"
2022/10/11 14:19:15.732061329,"{'stamp': {'secs': 1665490755, 'nsecs': 726836575}, 'frame_id': 'map'}","{'position': {'x': 4.0381245613098145, 'y': 9.959946632385254, 'z': 4.297199726104736}, 'orientation': {'x': 0.002347288220748142, 'y': -0.0039469083064341045, 'z': -0.707018810784089, 'w': 0.7071799158983303}}"
2022/10/11 14:19:15.797080388,"{'stamp': {'secs': 1665490755, 'nsecs': 765526144}, 'frame_id': 'map'}","{'position': {'x': 4.039279937744141, 'y': 9.959190368652344, 'z': 4.295210838317871}, 'orientation': {'x': 0.002293994107032561, 'y': -0.003787931793258092, 'z': -0.7070317979043167, 'w': 0.7071680245961638}}"
2022/10/11 14:19:15.807146001,"{'stamp': {'secs': 1665490755, 'nsecs': 792524424}, 'frame_id': 'map'}","{'position': {'x': 4.04013729095459, 'y': 9.958656311035156, 'z': 4.293442249298096}, 'orientation': {'x': 0.0022221682627491237, 'y': -0.003590245663471569, 'z': -0.7070430482471716, 'w': 0.7071579543650672}}"
2022/10/11 14:19:15.907536141,"{'stamp': {'secs': 1665490755, 'nsecs': 833134193}, 'frame_id': 'map'}","{'position': {'x': 4.040727138519287, 'y': 9.958325386047363, 'z': 4.291905879974365}, 'orientation': {'x': 0.0021888678895681524, 'y': -0.003518859191852052, 'z': -0.7070443567236601, 'w': 0.7071570673570637}}"
2022/10/11 14:19:15.908707456,"{'stamp': {'secs': 1665490755, 'nsecs': 864424661}, 'frame_id': 'map'}","{'position': {'x': 4.041066646575928, 'y': 9.95818042755127, 'z': 4.2905707359313965}, 'orientation': {'x': 0.0021458505275357685, 'y': -0.0033842328557670814, 'z': -0.7070699268518797, 'w': 0.7071324244595114}}"
2022/10/11 14:19:15.909740907,"{'stamp': {'secs': 1665490755, 'nsecs': 896411840}, 'frame_id': 'map'}","{'position': {'x': 4.041182041168213, 'y': 9.958209037780762, 'z': 4.289560317993164}, 'orientation': {'x': 0.00217043485835843, 'y': -0.003328605724654876, 'z': -0.7070929998481378, 'w': 0.7071094357569503}}"
2022/10/11 14:19:15.935750328,"{'stamp': {'secs': 1665490755, 'nsecs': 931946769}, 'frame_id': 'map'}","{'position': {'x': 4.041061878204346, 'y': 9.958446502685547, 'z': 4.2887091636657715}, 'orientation': {'x': 0.002175601098864523, 'y': -0.003297560989890841, 'z': -0.7071087983135204, 'w': 0.7070937215852647}}"
2022/10/11 14:19:15.965041941,"{'stamp': {'secs': 1665490755, 'nsecs': 964141543}, 'frame_id': 'map'}","{'position': {'x': 4.040770530700684, 'y': 9.958786964416504, 'z': 4.288397312164307}, 'orientation': {'x': 0.002167533969800766, 'y': -0.0033088404990645366, 'z': -0.7071121203554392, 'w': 0.7070904838370429}}"
2022/10/11 14:19:15.998801408,"{'stamp': {'secs': 1665490755, 'nsecs': 995963432}, 'frame_id': 'map'}","{'position': {'x': 4.040309429168701, 'y': 9.959246635437012, 'z': 4.288210868835449}, 'orientation': {'x': 0.002281338363314276, 'y': -0.0034024209907378973, 'z': -0.70712827461557, 'w': 0.7070734023462449}}"
2022/10/11 14:19:16.37411292,"{'stamp': {'secs': 1665490756, 'nsecs': 32785743}, 'frame_id': 'map'}","{'position': {'x': 4.039690017700195, 'y': 9.959803581237793, 'z': 4.288130283355713}, 'orientation': {'x': 0.002306679773366927, 'y': -0.003443818456757739, 'z': -0.707132136356579, 'w': 0.7070693720178419}}"
2022/10/11 14:19:16.65473195,"{'stamp': {'secs': 1665490756, 'nsecs': 63715658}, 'frame_id': 'map'}","{'position': {'x': 4.038934230804443, 'y': 9.960461616516113, 'z': 4.288171768188477}, 'orientation': {'x': 0.0023137312210042157, 'y': -0.003467836480462567, 'z': -0.7071459293732208, 'w': 0.707055410413806}}"
2022/10/11 14:19:16.99649946,"{'stamp': {'secs': 1665490756, 'nsecs': 95444024}, 'frame_id': 'map'}","{'position': {'x': 4.0380473136901855, 'y': 9.961196899414062, 'z': 4.288399696350098}, 'orientation': {'x': 0.002323145197063892, 'y': -0.0034897362957574687, 'z': -0.7071478434431231, 'w': 0.7070533277565098}}"
2022/10/11 14:19:16.213412051,"{'stamp': {'secs': 1665490756, 'nsecs': 131316912}, 'frame_id': 'map'}","{'position': {'x': 4.038249969482422, 'y': 9.961263656616211, 'z': 4.288524627685547}, 'orientation': {'x': 0.0023277538561668823, 'y': -0.003480195138289688, 'z': -0.707149130053876, 'w': 0.7070520411457568}}"
